comment,Score,k_id
ewa01qt,-0.333,4949
dg4ilyx,-0.333,4950
dtiiprp,-0.333,4951
dtkifr9,-0.333,4952
eowdy1z,-0.333,4953
cyfh6qp,-0.333,4954
d2wzgoy,-0.333,4955
d3psept,-0.333,4956
d4kmcls,-0.333,4957
d6h5pg1,-0.333,4958
d6h8ye6,-0.333,4959
d6ofntp,-0.333,4960
d6p87gb,-0.333,4961
d6p8bya,-0.333,4962
d7t6icc,-0.333,4963
d966s3r,-0.333,4964
ddhimog,-0.333,4965
ddkgt4p,-0.333,4966
dmtotzt,-0.333,4967
do3xpb6,-0.333,4968
do4fqcb,-0.333,4969
dp3h595,-0.333,4970
drp75lr,-0.333,4971
drq3ws8,-0.333,4972
dsil3zl,-0.333,4973
dunhpvl,-0.333,4974
dunhskq,-0.333,4975
dunnkb6,-0.333,4976
e0yuz8m,-0.333,4977
e0zklrs,-0.333,4978
e5fv978,-0.333,4979
eam92ut,-0.333,4980
eamqzvs,-0.333,4981
ejf1zan,-0.333,4982
etfvqd9,-0.333,4983
ethk64g,-0.333,4984
eu9ws3k,-0.333,4985
eu9xlcp,-0.333,4986
d8jgx0e,-0.333,4987
d9w2h77,-0.333,4988
dnbf57x,-0.333,4989
ehy1g2l,-0.333,4990
ehzsjuh,-0.333,4991
enk53pz,-0.333,4992
et9yqa3,-0.333,4993
ebmm5p4,-0.333,4994
eejqgn4,-0.333,4995
efffrdc,-0.333,4996
efqf7z7,-0.333,4997
ehwrv5l,-0.333,4998
ejjpcxn,-0.333,4999
em9dfv8,-0.333,5000
eo3pf3q,-0.333,5001
dgka2oq,-0.333,5002
efeix8i,-0.333,5003
egtw77z,-0.333,5004
eju4c7t,-0.333,5005
el1acqj,-0.333,5006
dtf8xvz,-0.333,5007
eetfs13,-0.333,5008
eev380l,-0.333,5009
eh5qfiy,-0.333,5010
eh655ew,-0.333,5011
em29jpf,-0.333,5012
drdr01s,-0.34,5013
efzan8z,-0.34,5014
dezvtdc,-0.34,5015
dtiij4c,-0.34,5016
ej8w3pj,-0.34,5017
cyfehmq,-0.34,5018
d6p8esu,-0.34,5019
do5iyna,-0.34,5020
e8cq9gy,-0.34,5021
eti3gt3,-0.34,5022
ehxqmvc,-0.34,5023
eg70245,-0.34,5024
eq6ve9l,-0.34,5025
dqz0ykg,-0.34,5026
dwda9go,-0.34,5027
dg79qa2,-0.348,5028
e2stf6x,-0.348,5029
eb6p49z,-0.348,5030
e649klk,-0.348,5031
e1u50rt,-0.348,5032
d8n8tgg,-0.348,5033
ewd7jdx,-0.348,5034
cza882y,-0.354,5035
dq5mmda,-0.354,5036
dq61c44,-0.354,5037
dq61uql,-0.354,5038
dvf4bbr,-0.354,5039
dza9yp3,-0.354,5040
dzk6hiv,-0.354,5041
e2rzawm,-0.354,5042
e2su7cx,-0.354,5043
e7un85r,-0.354,5044
e8k6re9,-0.354,5045
e9d68kr,-0.354,5046
eb6511t,-0.354,5047
ebivhd1,-0.354,5048
ebn0z2b,-0.354,5049
efo5xul,-0.354,5050
efqeec1,-0.354,5051
ejt4gdb,-0.354,5052
emotax4,-0.354,5053
evl6c43,-0.354,5054
cy7q1iy,-0.354,5055
cz1t26k,-0.354,5056
cz535zt,-0.354,5057
d7ssvqj,-0.354,5058
d7tfklw,-0.354,5059
daw3a66,-0.354,5060
daxipce,-0.354,5061
dh01e10,-0.354,5062
dvw614x,-0.354,5063
enjkj8l,-0.354,5064
ew8sm2v,-0.354,5065
d0c0j90,-0.354,5066
d8kmppd,-0.354,5067
d8q1c2m,-0.354,5068
dkqk0pt,-0.354,5069
dznbqr8,-0.354,5070
el7upva,-0.354,5071
elkvuvk,-0.354,5072
cye66ue,-0.354,5073
d6h8wyr,-0.354,5074
d7tblp2,-0.354,5075
d9hdbon,-0.354,5076
dfmym0d,-0.354,5077
dfn46ze,-0.354,5078
dfv8ff0,-0.354,5079
dfv8hwd,-0.354,5080
dg2bc7a,-0.354,5081
do454mv,-0.354,5082
do9sg5d,-0.354,5083
doi9lsb,-0.354,5084
dp3oqbc,-0.354,5085
dvw66sn,-0.354,5086
dzji2ks,-0.354,5087
e0zolt9,-0.354,5088
e7oz3qp,-0.354,5089
e8ctu97,-0.354,5090
eamakjs,-0.354,5091
ecea1b2,-0.354,5092
d75m2ll,-0.354,5093
d9kggji,-0.354,5094
d9lpts6,-0.354,5095
dk37b8h,-0.354,5096
dk3mis1,-0.354,5097
ed8fpdo,-0.354,5098
em87h44,-0.354,5099
et9x8u7,-0.354,5100
e68csqk,-0.354,5101
e886ygn,-0.354,5102
ehx389r,-0.354,5103
eleh4kl,-0.354,5104
eoz7th2,-0.354,5105
eqy9922,-0.354,5106
erlbgd2,-0.354,5107
dbihfhm,-0.354,5108
dbirtng,-0.354,5109
dgjkrbx,-0.354,5110
eav0vna,-0.354,5111
efewx6s,-0.354,5112
dqck8uv,-0.354,5113
e1x4oox,-0.354,5114
efbd2ec,-0.354,5115
ehd5srn,-0.354,5116
eoauzkl,-0.354,5117
ewagtx9,-0.354,5118
exvagm6,-0.354,5119
e8dqmzb,-0.356,5120
czyojni,-0.362,5121
dv7wn4i,-0.362,5122
e8ked1s,-0.362,5123
dg8885h,-0.362,5124
edatlus,-0.362,5125
dfuwri3,-0.362,5126
dlbkcam,-0.362,5127
do3xfz5,-0.362,5128
ewv2a4v,-0.362,5129
dgiqgqr,-0.362,5130
dzgiz1s,-0.362,5131
edm34md,-0.362,5132
eln05x3,-0.362,5133
e9e92l0,-0.37,5134
e9esb2k,-0.37,5135
ebum85k,-0.37,5136
efzehri,-0.37,5137
daw3crm,-0.37,5138
d7t5sq5,-0.37,5139
ddhprzm,-0.37,5140
dp3iu2a,-0.37,5141
eymvpqn,-0.37,5142
czyn19g,-0.375,5143
czyofn2,-0.375,5144
dg79dpt,-0.375,5145
drd1vm1,-0.375,5146
dupi6q8,-0.375,5147
dv8m3if,-0.375,5148
dvivxhz,-0.375,5149
dzcxn5o,-0.375,5150
dzjpjmm,-0.375,5151
e2ryes0,-0.375,5152
e7u5a2e,-0.375,5153
e7v7x0k,-0.375,5154
e8jsf6p,-0.375,5155
e9eikqi,-0.375,5156
ebmy27k,-0.375,5157
ebnhysd,-0.375,5158
evktjaf,-0.375,5159
cz55i4o,-0.375,5160
d7s14ce,-0.375,5161
ddtmiol,-0.375,5162
dlbbxlc,-0.375,5163
dwqsz9k,-0.375,5164
e3ueayb,-0.375,5165
e8t1yc3,-0.375,5166
d87g9w0,-0.375,5167
d8pnzua,-0.375,5168
dpn9q3u,-0.375,5169
dtk9xcu,-0.375,5170
duqc7nn,-0.375,5171
dxm9v0w,-0.375,5172
e7npf1b,-0.375,5173
cyewy0n,-0.375,5174
d2w7g6m,-0.375,5175
d6gw7t9,-0.375,5176
d6gxs43,-0.375,5177
d6p59vf,-0.375,5178
d96iwnw,-0.375,5179
ddhiqn9,-0.375,5180
ddiific,-0.375,5181
dmu8b4w,-0.375,5182
dnz8pjw,-0.375,5183
do4ddgn,-0.375,5184
do4nj4w,-0.375,5185
doayxgo,-0.375,5186
dovxmpn,-0.375,5187
dtx7kw7,-0.375,5188
dunlwnv,-0.375,5189
e8dhrpc,-0.375,5190
e8e41cg,-0.375,5191
ece8u8v,-0.375,5192
ejekpk7,-0.375,5193
ep8dptm,-0.375,5194
etinvb7,-0.375,5195
etuaeg8,-0.375,5196
etuyg7j,-0.375,5197
eu9z0y7,-0.375,5198
eu9z1a2,-0.375,5199
eua8bcl,-0.375,5200
ewv24ne,-0.375,5201
ey5w3b1,-0.375,5202
d8jtdof,-0.375,5203
em87nm4,-0.375,5204
ehgcdf2,-0.375,5205
ej5cr4m,-0.375,5206
em0rmv8,-0.375,5207
db6rp8g,-0.375,5208
df8wq7i,-0.375,5209
e07dc4r,-0.375,5210
e1un4v0,-0.375,5211
e8tsuf4,-0.375,5212
ecbrmmj,-0.375,5213
efjxs0d,-0.375,5214
ekz5xhg,-0.375,5215
eos6rgf,-0.375,5216
dv8odz4,-0.378,5217
e4gf68l,-0.378,5218
dmv8wls,-0.378,5219
e8ds92j,-0.378,5220
db1l0i1,-0.383,5221
esapcvw,-0.383,5222
d0b1zgc,-0.383,5223
dvo7y5m,-0.383,5224
e7t4mjl,-0.383,5225
ecd5owp,-0.383,5226
cyen01u,-0.383,5227
d7t8mm7,-0.383,5228
drpqrwa,-0.383,5229
e0zpr9a,-0.383,5230
e5fnjyf,-0.383,5231
dq60eaa,-0.391,5232
d5q7veq,-0.391,5233
d3plr5f,-0.391,5234
dp4u3z1,-0.391,5235
d4yziai,-0.396,5236
dq59scl,-0.396,5237
e7tb9am,-0.396,5238
e9e7mog,-0.396,5239
eerytho,-0.396,5240
ejfotld,-0.396,5241
em4y212,-0.396,5242
em78wyj,-0.396,5243
em7y7a4,-0.396,5244
evopqax,-0.396,5245
d9sukdg,-0.396,5246
danp3na,-0.396,5247
edarm0b,-0.396,5248
edayv0i,-0.396,5249
eesf4k2,-0.396,5250
d0bsvn6,-0.396,5251
dg4d6e8,-0.396,5252
dkr6845,-0.396,5253
dl0lw3r,-0.396,5254
dpmwmcd,-0.396,5255
dtjikpg,-0.396,5256
e3t4xmy,-0.396,5257
e7v4w4s,-0.396,5258
e7vh7kx,-0.396,5259
ed46212,-0.396,5260
cyeyywt,-0.396,5261
d6gwhdz,-0.396,5262
d6o9n4w,-0.396,5263
d9b9smv,-0.396,5264
d9ccmqi,-0.396,5265
dfnzc98,-0.396,5266
dftu1jr,-0.396,5267
dmunzzf,-0.396,5268
do4ebad,-0.396,5269
dp4bvij,-0.396,5270
dp4cw33,-0.396,5271
dp4tvqy,-0.396,5272
dunk7jh,-0.396,5273
dvw0p3g,-0.396,5274
e5foakg,-0.396,5275
e7pepqa,-0.396,5276
e7pg7h6,-0.396,5277
e8dxdlb,-0.396,5278
e8dyerp,-0.396,5279
ece61jk,-0.396,5280
ep8jxm6,-0.396,5281
etk9836,-0.396,5282
d75rbbz,-0.396,5283
d8jhs20,-0.396,5284
dnbmprv,-0.396,5285
dqidqrd,-0.396,5286
e3bdtg7,-0.396,5287
enrj8nn,-0.396,5288
ebwuoii,-0.396,5289
efoit0v,-0.396,5290
egl4md0,-0.396,5291
emw5osi,-0.396,5292
dqop8z7,-0.396,5293
e07ccvl,-0.396,5294
easpdmv,-0.396,5295
cyv75ga,-0.396,5296
cz3avfz,-0.396,5297
dibgu2l,-0.396,5298
e1wxxb7,-0.396,5299
eua8b6y,-0.4,5300
ddupk8d,-0.404,5301
edababg,-0.404,5302
esb82lw,-0.404,5303
d872nu7,-0.404,5304
e7npuvh,-0.404,5305
ee9i4l5,-0.404,5306
e0yu07u,-0.404,5307
enrv3lt,-0.404,5308
emtrol4,-0.404,5309
el1m80y,-0.404,5310
eugkx13,-0.404,5311
d3s2xj6,-0.413,5312
em6sdhy,-0.413,5313
do4r21p,-0.413,5314
eww2f9i,-0.413,5315
dnd7c9g,-0.413,5316
drzh3xu,-0.413,5317
cza8whl,-0.417,5318
czyn1xq,-0.417,5319
dq6c6r7,-0.417,5320
e2ssfb4,-0.417,5321
e4g3jlw,-0.417,5322
e9tmksg,-0.417,5323
eb6os3t,-0.417,5324
eg0cuw7,-0.417,5325
ejt3lg5,-0.417,5326
em56omf,-0.417,5327
cz5z7ed,-0.417,5328
d7smjdo,-0.417,5329
dpz3tcz,-0.417,5330
dvvw5xy,-0.417,5331
dvxwvl7,-0.417,5332
eda6c6h,-0.417,5333
d43h919,-0.417,5334
d8po09w,-0.417,5335
d8px258,-0.417,5336
d9wcufy,-0.417,5337
dtiibfg,-0.417,5338
dz5xm1x,-0.417,5339
e3tzjl1,-0.417,5340
e5bkm7z,-0.417,5341
e5bpx5n,-0.417,5342
e7vgai5,-0.417,5343
e7vmhvh,-0.417,5344
ed456mj,-0.417,5345
cyenf91,-0.417,5346
d2um1h6,-0.417,5347
d3lixts,-0.417,5348
d6nymta,-0.417,5349
d7t6ig2,-0.417,5350
d96dowd,-0.417,5351
d9hbrdc,-0.417,5352
d9hdo4z,-0.417,5353
dfnrhf1,-0.417,5354
dlbfpeo,-0.417,5355
dmupokr,-0.417,5356
dmuq6rk,-0.417,5357
dmuqws7,-0.417,5358
do4bdp4,-0.417,5359
do5vamu,-0.417,5360
dsc2bra,-0.417,5361
dunijju,-0.417,5362
dzhuc5b,-0.417,5363
e5gmvos,-0.417,5364
eakw8x3,-0.417,5365
ecd2nfn,-0.417,5366
efcrxat,-0.417,5367
ep6jdwj,-0.417,5368
ethq180,-0.417,5369
ewv6uof,-0.417,5370
eyb4bxj,-0.417,5371
d9w3kx7,-0.417,5372
dk4iwxd,-0.417,5373
dnd1v0b,-0.417,5374
duk0fd7,-0.417,5375
duk837e,-0.417,5376
dvfuvmz,-0.417,5377
e3epies,-0.417,5378
egph55f,-0.417,5379
ehxg78m,-0.417,5380
esbl4mv,-0.417,5381
etas71y,-0.417,5382
e88us8b,-0.417,5383
efcjrmh,-0.417,5384
efsotp7,-0.417,5385
em340ac,-0.417,5386
er6sd68,-0.417,5387
erj2wz0,-0.417,5388
db7nfyc,-0.417,5389
e08p0wr,-0.417,5390
e4cf06b,-0.417,5391
dbemq3j,-0.417,5392
eaunubq,-0.417,5393
eukqrbn,-0.417,5394
d8pxaum,-0.422,5395
czyl1me,-0.426,5396
d5r2909,-0.426,5397
e367csg,-0.426,5398
e7nq9en,-0.426,5399
cyerouq,-0.426,5400
dfutw81,-0.426,5401
dowrbis,-0.426,5402
dtxqxvy,-0.426,5403
efuo25s,-0.426,5404
etvm9xj,-0.426,5405
egplxba,-0.426,5406
dbih596,-0.426,5407
e1xgl1o,-0.426,5408
dcsp8pk,-0.435,5409
d9x0v7z,-0.435,5410
dp4xcv0,-0.435,5411
czyomg6,-0.438,5412
e4hg3tp,-0.438,5413
e7woga7,-0.438,5414
e7wpriq,-0.438,5415
e8kkrum,-0.438,5416
e9cy8jo,-0.438,5417
e9d5bod,-0.438,5418
ejfgzot,-0.438,5419
elrx6gk,-0.438,5420
d3uf0xz,-0.438,5421
daxhha4,-0.438,5422
dvwzab1,-0.438,5423
e9pb5cp,-0.438,5424
d0c4t46,-0.438,5425
dl29c76,-0.438,5426
dtj64et,-0.438,5427
e2qjqj2,-0.438,5428
e3t4qxr,-0.438,5429
e7pzk2u,-0.438,5430
e7vwszp,-0.438,5431
elg1a4n,-0.438,5432
cye0k4e,-0.438,5433
cyetwbg,-0.438,5434
d6nyyr2,-0.438,5435
d9cam0y,-0.438,5436
d9cb40s,-0.438,5437
d9cjgsm,-0.438,5438
d9hck0f,-0.438,5439
d9hkvu6,-0.438,5440
dp3ry26,-0.438,5441
drsmtjo,-0.438,5442
dunmir2,-0.438,5443
dvuqeyq,-0.438,5444
e8dvls9,-0.438,5445
ecd7u6a,-0.438,5446
efbbrta,-0.438,5447
ehv55fw,-0.438,5448
eua8idw,-0.438,5449
ewurlst,-0.438,5450
ehp6iku,-0.438,5451
em82sgd,-0.438,5452
envat23,-0.438,5453
eet6sa2,-0.438,5454
ekky3b5,-0.438,5455
enfjwhq,-0.438,5456
eo62nz0,-0.438,5457
e2wdsk0,-0.438,5458
ec4ky3p,-0.438,5459
el0vx39,-0.438,5460
dh55p1j,-0.438,5461
ey69mnh,-0.444,5462
czykuef,-0.447,5463
e9dip86,-0.447,5464
ejt3lqs,-0.447,5465
evkbu6g,-0.447,5466
d9bpeer,-0.447,5467
dfu6gd8,-0.447,5468
dfukf59,-0.447,5469
dqkh7dw,-0.447,5470
eb5km6n,-0.447,5471
enefnlr,-0.447,5472
dgkw7bm,-0.447,5473
elcovl8,-0.447,5474
em4xkuf,-0.457,5475
dur5dce,-0.457,5476
dunnqlc,-0.457,5477
dvw0baf,-0.457,5478
dou6ofa,-0.457,5479
ein68x2,-0.457,5480
czaacrg,-0.458,5481
dq64iav,-0.458,5482
dzk4beu,-0.458,5483
e2smmp4,-0.458,5484
e2sosy0,-0.458,5485
e8jlbb3,-0.458,5486
e9eg1pr,-0.458,5487
e9emggh,-0.458,5488
eb615rx,-0.458,5489
ebulo2o,-0.458,5490
duwy60j,-0.458,5491
dxy1eav,-0.458,5492
e3587x9,-0.458,5493
ew7q6ms,-0.458,5494
d0cbpf3,-0.458,5495
dzmr4b8,-0.458,5496
e7ovbtc,-0.458,5497
ew8q7v5,-0.458,5498
d3m33vc,-0.458,5499
d6h7hpp,-0.458,5500
dmurdh6,-0.458,5501
do3xvuc,-0.458,5502
dp3h9cq,-0.458,5503
dp49uw1,-0.458,5504
dtxsv61,-0.458,5505
dund7wa,-0.458,5506
dunidi3,-0.458,5507
dvvze02,-0.458,5508
e8cmwhz,-0.458,5509
e8dq9hr,-0.458,5510
etfgrbo,-0.458,5511
eua8anw,-0.458,5512
ewulg9f,-0.458,5513
d8jn4ym,-0.458,5514
du0lfw7,-0.458,5515
eft1q00,-0.458,5516
ekm8ykh,-0.458,5517
emb3t0o,-0.458,5518
erjipbw,-0.458,5519
ewiz774,-0.458,5520
e1u4h3v,-0.458,5521
e3k9sgv,-0.458,5522
e518spk,-0.458,5523
efi04t2,-0.458,5524
eilff5g,-0.458,5525
ek7ryo4,-0.458,5526
czylpg3,-0.468,5527
e0jkssy,-0.468,5528
ejt4x29,-0.468,5529
d4pnk8j,-0.468,5530
d9h7tdq,-0.468,5531
dow7vfy,-0.468,5532
e5gd8ff,-0.468,5533
ewuzbs0,-0.468,5534
enk87vf,-0.468,5535
e7ny79w,-0.478,5536
d2w7nsy,-0.478,5537
czymiof,-0.479,5538
dq6pvx7,-0.479,5539
dq6y0jl,-0.479,5540
dzlr79e,-0.479,5541
e0ky6hn,-0.479,5542
e2s0472,-0.479,5543
e2sjfga,-0.479,5544
e8jrko8,-0.479,5545
e9cydtx,-0.479,5546
d7sdbim,-0.479,5547
dduooyc,-0.479,5548
dhqksds,-0.479,5549
edastyx,-0.479,5550
ede637p,-0.479,5551
ex1ne45,-0.479,5552
d8q0qyh,-0.479,5553
dtjzh59,-0.479,5554
dz684yj,-0.479,5555
e2qpk6d,-0.479,5556
e7vrxif,-0.479,5557
d2vxog3,-0.479,5558
d6o0lul,-0.479,5559
d966s4m,-0.479,5560
d9bahu3,-0.479,5561
d9clurz,-0.479,5562
dfts1j2,-0.479,5563
dg274n3,-0.479,5564
dp48u6o,-0.479,5565
dtwqjhb,-0.479,5566
dunfdwc,-0.479,5567
duniljt,-0.479,5568
dvuqdg9,-0.479,5569
dvvw0ep,-0.479,5570
e5fon8r,-0.479,5571
e5glbc6,-0.479,5572
e8dat0u,-0.479,5573
ece70qs,-0.479,5574
es9l9pb,-0.479,5575
etfb1tu,-0.479,5576
etitnll,-0.479,5577
etuzgfc,-0.479,5578
eww0ciy,-0.479,5579
d75r6un,-0.479,5580
et9zjhn,-0.479,5581
ebn4up3,-0.479,5582
ecr5nws,-0.479,5583
emxuzrs,-0.479,5584
er63o0f,-0.479,5585
eymxw45,-0.479,5586
dpa3tyk,-0.479,5587
e8av0gx,-0.479,5588
ejvacx2,-0.479,5589
dd1knep,-0.479,5590
e9egusy,-0.489,5591
cz55669,-0.489,5592
d3ukfha,-0.489,5593
e3t5l31,-0.489,5594
dz6hr5p,-0.489,5595
cybainf,-0.489,5596
cye1k0d,-0.489,5597
d6pd4ex,-0.489,5598
d9bmbq4,-0.489,5599
dsiw9gs,-0.489,5600
ep6prkb,-0.489,5601
etfxvk6,-0.489,5602
ehchssf,-0.489,5603
czkfge3,-0.5,5604
czyjufm,-0.5,5605
czynz7h,-0.5,5606
e7tdfrm,-0.5,5607
e8kbsz8,-0.5,5608
e9de8ak,-0.5,5609
e9eaych,-0.5,5610
e9euxp9,-0.5,5611
ebn5tzf,-0.5,5612
damc8v5,-0.5,5613
day54p7,-0.5,5614
dck3hql,-0.5,5615
dduse9c,-0.5,5616
d0cb3n3,-0.5,5617
dhe9yi7,-0.5,5618
dpnbyg5,-0.5,5619
dz5xwas,-0.5,5620
e6l34pz,-0.5,5621
d3q074m,-0.5,5622
d6ny5lb,-0.5,5623
d6oxsgz,-0.5,5624
d967r6v,-0.5,5625
ddhniqu,-0.5,5626
dovrz7i,-0.5,5627
drov3bt,-0.5,5628
dsiokfc,-0.5,5629
dsmbhkz,-0.5,5630
dund78e,-0.5,5631
dunfs47,-0.5,5632
e344ib6,-0.5,5633
e5fq5d4,-0.5,5634
efaxmao,-0.5,5635
eg3bvcc,-0.5,5636
ep6irpr,-0.5,5637
eteyy81,-0.5,5638
etuhk35,-0.5,5639
etv60m9,-0.5,5640
eua00yu,-0.5,5641
d8jgur7,-0.5,5642
d9x1tph,-0.5,5643
dk38ahr,-0.5,5644
ehxfmdx,-0.5,5645
eneitr1,-0.5,5646
eqz8jlk,-0.5,5647
er5gwqn,-0.5,5648
dya88r2,-0.5,5649
eguggj4,-0.5,5650
dqcjzj4,-0.5,5651
els10fu,-0.5,5652
dg70zz1,-0.511,5653
ebui7sg,-0.511,5654
d7st2an,-0.511,5655
euhwm2m,-0.511,5656
elmoj0s,-0.511,5657
d9hdowc,-0.511,5658
ejc6eao,-0.511,5659
ejdkez0,-0.511,5660
etf2m8o,-0.511,5661
ethkbis,-0.511,5662
dwn64kf,-0.511,5663
e52g0fq,-0.511,5664
d3s09tt,-0.521,5665
dvkhw44,-0.521,5666
e7uj7b7,-0.521,5667
e7uy2zv,-0.521,5668
e7wa5tp,-0.521,5669
e9ehmbu,-0.521,5670
cz2qt3v,-0.521,5671
d7rvfob,-0.521,5672
dhish7h,-0.521,5673
dv9qzry,-0.521,5674
d0b7y6c,-0.521,5675
dpmwi92,-0.521,5676
dpmx8fd,-0.521,5677
dpnfbr3,-0.521,5678
dz680f7,-0.521,5679
e3th9vv,-0.521,5680
elmzxz4,-0.521,5681
d6h7g1l,-0.521,5682
d6p8jh3,-0.521,5683
ddim6ra,-0.521,5684
dfux6p0,-0.521,5685
dp5ikqe,-0.521,5686
dvvg551,-0.521,5687
dvvmofg,-0.521,5688
e34037m,-0.521,5689
e347ke3,-0.521,5690
e8e2jab,-0.521,5691
etvv04n,-0.521,5692
ewv1rdt,-0.521,5693
ehzi3zp,-0.521,5694
eb3t8hm,-0.521,5695
eeg96ju,-0.521,5696
dglri1l,-0.521,5697
dwd9d1h,-0.521,5698
dwxolzb,-0.521,5699
dzak33n,-0.521,5700
efgqz9n,-0.521,5701
e4explj,-0.522,5702
dc5rkks,-0.522,5703
e5axkfh,-0.522,5704
d3puzbf,-0.522,5705
dungttj,-0.522,5706
eamj4mo,-0.522,5707
duwl7ln,-0.522,5708
etcbo4q,-0.522,5709
drdpeba,-0.532,5710
ejt4kfy,-0.532,5711
ewc4lys,-0.532,5712
d8qo4e7,-0.532,5713
e8cmnnt,-0.532,5714
etic8th,-0.532,5715
emvfr3j,-0.532,5716
ep4yq4m,-0.532,5717
eht1i7c,-0.532,5718
el0yeua,-0.532,5719
dbdu3v7,-0.532,5720
drotqy8,-0.533,5721
czyp7x9,-0.542,5722
drd004t,-0.542,5723
e7uvhob,-0.542,5724
eeuegei,-0.542,5725
evkc0n2,-0.542,5726
ddumnkv,-0.542,5727
e8568hr,-0.542,5728
czhm3mu,-0.542,5729
d43w1ab,-0.542,5730
dkqmbdt,-0.542,5731
dpmxii6,-0.542,5732
ej6jome,-0.542,5733
elcjlgw,-0.542,5734
cyere16,-0.542,5735
d6nwdvo,-0.542,5736
dvuqebd,-0.542,5737
efc5plq,-0.542,5738
efc98dk,-0.542,5739
etgrcfh,-0.542,5740
ey646f9,-0.542,5741
dk2ziv5,-0.542,5742
eeif9f0,-0.542,5743
eft8g2i,-0.542,5744
er6nx2i,-0.542,5745
esj2tqw,-0.542,5746
ev5uj88,-0.542,5747
dwda27r,-0.542,5748
ec9ruxs,-0.542,5749
exdde0u,-0.542,5750
efcl9nt,-0.543,5751
edbgbpk,-0.545,5752
d0m4xcp,-0.553,5753
d6osk9i,-0.553,5754
ehwvlda,-0.553,5755
ecs97yx,-0.553,5756
d4zj4tw,-0.562,5757
e9e83z7,-0.562,5758
eeucsnd,-0.562,5759
cz5wjwc,-0.562,5760
do8c87s,-0.562,5761
e357e3b,-0.562,5762
e8sypfq,-0.562,5763
ewbbz4e,-0.562,5764
d43joyi,-0.562,5765
dz681g5,-0.562,5766
eovnsya,-0.562,5767
cyesvzb,-0.562,5768
d3pwpqv,-0.562,5769
d6h7dst,-0.562,5770
dfu46kt,-0.562,5771
dmu7buf,-0.562,5772
dmuyh10,-0.562,5773
doviknt,-0.562,5774
dp4c2wz,-0.562,5775
e5gauo5,-0.562,5776
e8cn6dp,-0.562,5777
efdprrc,-0.562,5778
efe283e,-0.562,5779
ethkdue,-0.562,5780
etj4o23,-0.562,5781
etoobjy,-0.562,5782
eua0395,-0.562,5783
ewv0fum,-0.562,5784
d9wy5t7,-0.562,5785
e6d4fcg,-0.562,5786
e6dbnka,-0.562,5787
eeb8hcw,-0.562,5788
efmc871,-0.562,5789
eo344qr,-0.562,5790
eo6xqnd,-0.562,5791
eort5vt,-0.562,5792
ewlcnpz,-0.562,5793
e2vmfez,-0.562,5794
e3kbqqs,-0.562,5795
efiamiq,-0.562,5796
dpyecl2,-0.565,5797
d3s3arr,-0.574,5798
e7v0118,-0.574,5799
ebu5e1j,-0.574,5800
dhe9eoy,-0.574,5801
e3sws3u,-0.574,5802
ed3hxg7,-0.574,5803
dfndvf6,-0.574,5804
ewkdy05,-0.574,5805
dp3tpsk,-0.578,5806
dupwptn,-0.583,5807
ebnfvd8,-0.583,5808
efo7c67,-0.583,5809
dpylcw3,-0.583,5810
dwq34jg,-0.583,5811
e37p17c,-0.583,5812
edai184,-0.583,5813
d43tuwp,-0.583,5814
deod32x,-0.583,5815
e7vbrr4,-0.583,5816
d9cim6t,-0.583,5817
ddhmebs,-0.583,5818
dp4cg8m,-0.583,5819
dqjf1x2,-0.583,5820
duo7w7y,-0.583,5821
e34k0rv,-0.583,5822
efeq1p5,-0.583,5823
etfxmjs,-0.583,5824
etvmvd1,-0.583,5825
ewvkbse,-0.583,5826
ewvr2bk,-0.583,5827
ey5jii3,-0.583,5828
d8jhy8i,-0.583,5829
eec2nxd,-0.583,5830
ejq2uuy,-0.583,5831
eo3b771,-0.583,5832
e8cbk9z,-0.583,5833
emba4th,-0.583,5834
e0jpbba,-0.587,5835
enjtv22,-0.587,5836
d6h5onz,-0.596,5837
ep6j1wb,-0.596,5838
eebo6g6,-0.596,5839
dzj10v6,-0.604,5840
e7wlveo,-0.604,5841
efza83f,-0.604,5842
d3uptui,-0.604,5843
d3utxp4,-0.604,5844
dwq0782,-0.604,5845
e3677gi,-0.604,5846
deog369,-0.604,5847
exkg8ul,-0.604,5848
ddiyixy,-0.604,5849
do4627a,-0.604,5850
dp48m5c,-0.604,5851
dunna7n,-0.604,5852
e0yv1li,-0.604,5853
efat35g,-0.604,5854
etgua1n,-0.604,5855
ey52h1h,-0.604,5856
em8h8bu,-0.604,5857
eebms8h,-0.604,5858
ekk1wqs,-0.604,5859
emvrppa,-0.604,5860
ep1sp2s,-0.604,5861
ep35njj,-0.604,5862
eynenr5,-0.604,5863
e2vpff9,-0.604,5864
e96719r,-0.604,5865
exrzd65,-0.604,5866
dpmwey7,-0.609,5867
dtzs22y,-0.609,5868
dhe3eym,-0.617,5869
d9b9s24,-0.617,5870
efat90z,-0.617,5871
e1w5rq9,-0.617,5872
d9sdeob,-0.622,5873
dzm2uif,-0.625,5874
e7wp1an,-0.625,5875
e7wsn0a,-0.625,5876
e9dgsjx,-0.625,5877
e9ecgvp,-0.625,5878
e43f572,-0.625,5879
euh774t,-0.625,5880
dtiwr90,-0.625,5881
dz62iqu,-0.625,5882
dzn6soq,-0.625,5883
ee9xqyi,-0.625,5884
cyer03o,-0.625,5885
d6h54s7,-0.625,5886
